Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
501,4,200,ortools_cp,0,922796170,20.483758219,facLoc_1000_100_10_5,137
500,4,200,ortools_cp,1,922796170,20.006588483,facLoc_1000_100_10_5,137
503,4,200,ortools_cp,2,922796170,21.304715257,facLoc_1000_100_10_5,137
502,4,200,ortools_cp,3,922796170,26.928831921,facLoc_1000_100_10_5,137
504,4,200,ortools_cp,4,922716740,20.695402826,facLoc_1000_100_10_5,137
505,4,201,ortools_cp,0,884668000,3600.3603880490004,facLoc_1000_100_16_3,148
506,4,201,ortools_cp,1,883881000,3600.767072993,facLoc_1000_100_16_3,148
508,4,201,ortools_cp,2,884123000,3600.3147718200003,facLoc_1000_100_16_3,148
507,4,201,ortools_cp,3,884733000,3600.4583131040004,facLoc_1000_100_16_3,148
509,4,201,ortools_cp,4,885435000,3600.478125987,facLoc_1000_100_16_3,148
510,4,202,ortools_cp,0,885394217,3600.239711615,facLoc_1000_100_16_8,160
511,4,202,ortools_cp,1,885474984,3600.2280664590003,facLoc_1000_100_16_8,160
516,4,202,ortools_cp,2,886250491,3600.22499087,facLoc_1000_100_16_8,160
513,4,202,ortools_cp,3,886070344,3600.395517757,facLoc_1000_100_16_8,160
515,4,202,ortools_cp,4,885475643,3600.599117959,facLoc_1000_100_16_8,160
514,4,203,ortools_cp,0,861900000,3600.870501546,facLoc_1000_100_19_1,192
512,4,203,ortools_cp,1,861900000,3600.8409670120004,facLoc_1000_100_19_1,192
517,4,203,ortools_cp,2,861900000,3600.506157922,facLoc_1000_100_19_1,192
519,4,203,ortools_cp,3,861900000,3600.534479161,facLoc_1000_100_19_1,192
518,4,203,ortools_cp,4,861900000,3607.384554752,facLoc_1000_100_19_1,192
520,4,204,ortools_cp,0,838828613,1812.075919655,facLoc_1000_20_76_8,626
521,4,204,ortools_cp,1,838878669,1841.715192887,facLoc_1000_20_76_8,626
522,4,204,ortools_cp,2,837711125,2210.180575831,facLoc_1000_20_76_8,626
525,4,204,ortools_cp,3,838199439,2265.3190980900004,facLoc_1000_20_76_8,626
523,4,204,ortools_cp,4,837885734,2090.9758994000003,facLoc_1000_20_76_8,626
524,4,205,ortools_cp,0,835149000,34.951169736000004,facLoc_1000_20_79_3,616
526,4,205,ortools_cp,1,836774000,48.061844654000005,facLoc_1000_20_79_3,616
529,4,205,ortools_cp,2,836173000,49.55898487,facLoc_1000_20_79_3,616
528,4,205,ortools_cp,3,836610000,45.239438734,facLoc_1000_20_79_3,616
527,4,205,ortools_cp,4,835713000,59.350064792000005,facLoc_1000_20_79_3,616
530,4,206,ortools_cp,0,837244650,1657.7637421650002,facLoc_1000_20_81_5,623
531,4,206,ortools_cp,1,836553650,1380.147770535,facLoc_1000_20_81_5,623
532,4,206,ortools_cp,2,837767090,1741.487933513,facLoc_1000_20_81_5,623
533,4,206,ortools_cp,3,836758460,1863.193659348,facLoc_1000_20_81_5,623
534,4,206,ortools_cp,4,836489620,1822.159235119,facLoc_1000_20_81_5,623
535,4,207,ortools_cp,0,818700000,3600.09534668,facLoc_1000_20_90_1,725
536,4,207,ortools_cp,1,818700000,3600.10411324,facLoc_1000_20_90_1,725
537,4,207,ortools_cp,2,818700000,3600.219394908,facLoc_1000_20_90_1,725
538,4,207,ortools_cp,3,818700000,3600.066070616,facLoc_1000_20_90_1,725
539,4,207,ortools_cp,4,818700000,3600.077987047,facLoc_1000_20_90_1,725
541,4,208,ortools_cp,0,1074775930,48.017410125000005,facLoc_1000_250_4_5,81
540,4,208,ortools_cp,1,1074775930,32.265161902,facLoc_1000_250_4_5,81
542,4,208,ortools_cp,2,1074775930,47.78364142,facLoc_1000_250_4_5,81
545,4,208,ortools_cp,3,1074775930,44.852890432,facLoc_1000_250_4_5,81
543,4,208,ortools_cp,4,1074776180,34.995368128,facLoc_1000_250_4_5,81
544,4,209,ortools_cp,0,1024249000,54.967492356,facLoc_1000_250_5_3,70
546,4,209,ortools_cp,1,1023942000,54.645080324000006,facLoc_1000_250_5_3,70
547,4,209,ortools_cp,2,1024012000,48.839095479,facLoc_1000_250_5_3,70
548,4,209,ortools_cp,3,1024043000,65.176748118,facLoc_1000_250_5_3,70
549,4,209,ortools_cp,4,1024024000,78.566962839,facLoc_1000_250_5_3,70
551,4,210,ortools_cp,0,1024799353,70.513251378,facLoc_1000_250_5_8,82
550,4,210,ortools_cp,1,1023777671,66.244988084,facLoc_1000_250_5_8,82
552,4,210,ortools_cp,2,1025754777,50.068681267,facLoc_1000_250_5_8,82
555,4,210,ortools_cp,3,1025197169,59.786777546,facLoc_1000_250_5_8,82
554,4,210,ortools_cp,4,1024906024,59.42099420700001,facLoc_1000_250_5_8,82
553,4,211,ortools_cp,0,975200000,3600.9053913380003,facLoc_1000_250_6_1,112
556,4,211,ortools_cp,1,975200000,3600.919739057,facLoc_1000_250_6_1,112
559,4,211,ortools_cp,2,975200000,3601.1101784680004,facLoc_1000_250_6_1,112
558,4,211,ortools_cp,3,975200000,3601.197252457,facLoc_1000_250_6_1,112
557,4,211,ortools_cp,4,975200000,3601.1574867880004,facLoc_1000_250_6_1,112
560,4,212,ortools_cp,0,1323287000,2150.039046481,facLoc_1000_500_2_3,82
562,4,212,ortools_cp,1,1324327000,1002.432382929,facLoc_1000_500_2_3,82
561,4,212,ortools_cp,2,1323346000,941.748467874,facLoc_1000_500_2_3,82
563,4,212,ortools_cp,3,1323503000,2120.4289727560003,facLoc_1000_500_2_3,82
564,4,212,ortools_cp,4,1324137000,604.963767866,facLoc_1000_500_2_3,82
565,4,213,ortools_cp,0,1322319520,1809.634455493,facLoc_1000_500_2_5,64
566,4,213,ortools_cp,1,1323399370,473.717471673,facLoc_1000_500_2_5,64
568,4,213,ortools_cp,2,1322482510,2852.730912671,facLoc_1000_500_2_5,64
570,4,213,ortools_cp,3,1322279210,824.6814387310001,facLoc_1000_500_2_5,64
567,4,213,ortools_cp,4,1322378730,1143.053991748,facLoc_1000_500_2_5,64
569,4,214,ortools_cp,0,1140000000,3601.081635579,facLoc_1000_500_3_1,61
571,4,214,ortools_cp,1,1140000000,3601.3845421540004,facLoc_1000_500_3_1,61
572,4,214,ortools_cp,2,1140000000,3621.036630782,facLoc_1000_500_3_1,61
573,4,214,ortools_cp,3,1140000000,3601.5883797740003,facLoc_1000_500_3_1,61
575,4,214,ortools_cp,4,1140000000,3601.1893424060004,facLoc_1000_500_3_1,61
574,4,215,ortools_cp,0,1157415485,3601.148967251,facLoc_1000_500_3_8,65
576,4,215,ortools_cp,1,1157415236,3606.874535833,facLoc_1000_500_3_8,65
577,4,215,ortools_cp,2,1158238921,3601.0388831170003,facLoc_1000_500_3_8,65
578,4,215,ortools_cp,3,1157392894,3602.8737121070003,facLoc_1000_500_3_8,65
579,4,215,ortools_cp,4,1156867209,3601.854723099,facLoc_1000_500_3_8,65
580,4,216,ortools_cp,0,875751790,3600.2085355860004,facLoc_1000_50_21_5,303
583,4,216,ortools_cp,1,876263490,3600.132531136,facLoc_1000_50_21_5,303
582,4,216,ortools_cp,2,873379200,3600.1357225720003,facLoc_1000_50_21_5,303
581,4,216,ortools_cp,3,877504370,3600.205076792,facLoc_1000_50_21_5,303
585,4,216,ortools_cp,4,875195390,3600.3341025080003,facLoc_1000_50_21_5,303
584,4,217,ortools_cp,0,855730000,3600.22583453,facLoc_1000_50_33_3,292
587,4,217,ortools_cp,1,855325000,3600.283348404,facLoc_1000_50_33_3,292
586,4,217,ortools_cp,2,855298000,3602.573210898,facLoc_1000_50_33_3,292
588,4,217,ortools_cp,3,854431000,3600.26097921,facLoc_1000_50_33_3,292
589,4,217,ortools_cp,4,855587000,3601.4081161090003,facLoc_1000_50_33_3,292
590,4,218,ortools_cp,0,851436716,3600.6267960090004,facLoc_1000_50_37_8,291
591,4,218,ortools_cp,1,852425199,3602.2785748240003,facLoc_1000_50_37_8,291
592,4,218,ortools_cp,2,851686547,3600.2875932630004,facLoc_1000_50_37_8,291
593,4,218,ortools_cp,3,851737032,3601.2406544200003,facLoc_1000_50_37_8,291
594,4,218,ortools_cp,4,850662128,3600.300158798,facLoc_1000_50_37_8,291
596,4,219,ortools_cp,0,834200000,3600.3603484920004,facLoc_1000_50_39_1,381
595,4,219,ortools_cp,1,834200000,3600.1592910510003,facLoc_1000_50_39_1,381
600,4,219,ortools_cp,2,834200000,3600.2716984840004,facLoc_1000_50_39_1,381
