Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
291,2,200,ortools_cp,0,960519510,41.928831735,facLoc_1000_100_10_5,447
292,2,200,ortools_cp,1,960500230,38.872790207,facLoc_1000_100_10_5,447
293,2,200,ortools_cp,2,960226520,31.665233848000003,facLoc_1000_100_10_5,447
200,2,200,ortools_cp,3,959674250,24.116910788,facLoc_1000_100_10_5,447
202,2,200,ortools_cp,4,959613560,27.823601848000003,facLoc_1000_100_10_5,447
294,2,201,ortools_cp,0,921796000,117.259221628,facLoc_1000_100_16_3,425
295,2,201,ortools_cp,1,919083000,37.765513572,facLoc_1000_100_16_3,425
296,2,201,ortools_cp,2,921843000,30.040782109,facLoc_1000_100_16_3,425
201,2,201,ortools_cp,3,920786000,27.655252828,facLoc_1000_100_16_3,425
199,2,201,ortools_cp,4,921318000,21.666377232,facLoc_1000_100_16_3,425
297,2,202,ortools_cp,0,927002244,60.266537058,facLoc_1000_100_16_8,352
298,2,202,ortools_cp,1,922352818,67.028072863,facLoc_1000_100_16_8,352
299,2,202,ortools_cp,2,926471845,85.83557007600001,facLoc_1000_100_16_8,352
198,2,202,ortools_cp,3,926166214,26.439577226,facLoc_1000_100_16_8,352
203,2,202,ortools_cp,4,924578078,21.775746138,facLoc_1000_100_16_8,352
300,2,203,ortools_cp,0,935500000,17.48109402,facLoc_1000_100_19_1,901
301,2,203,ortools_cp,1,934100000,18.771775994,facLoc_1000_100_19_1,901
302,2,203,ortools_cp,2,934000000,27.072183264000003,facLoc_1000_100_19_1,901
207,2,203,ortools_cp,3,930400000,78.81779458000001,facLoc_1000_100_19_1,901
204,2,203,ortools_cp,4,931300000,79.773598789,facLoc_1000_100_19_1,901
303,2,204,ortools_cp,0,880854699,53.158001886,facLoc_1000_20_76_8,962
304,2,204,ortools_cp,1,883402953,51.677771101000005,facLoc_1000_20_76_8,962
305,2,204,ortools_cp,2,876911233,580.181672263,facLoc_1000_20_76_8,962
205,2,204,ortools_cp,3,880306297,4.717136584,facLoc_1000_20_76_8,962
206,2,204,ortools_cp,4,878409966,4.932367896000001,facLoc_1000_20_76_8,962
306,2,205,ortools_cp,0,874893000,13.878211669,facLoc_1000_20_79_3,964
307,2,205,ortools_cp,1,874998000,8.915513501000001,facLoc_1000_20_79_3,964
308,2,205,ortools_cp,2,873978000,7.967599429000001,facLoc_1000_20_79_3,964
208,2,205,ortools_cp,3,877553000,4.714439789,facLoc_1000_20_79_3,964
209,2,205,ortools_cp,4,874127000,8.369925305,facLoc_1000_20_79_3,964
309,2,206,ortools_cp,0,877861270,16.626180935,facLoc_1000_20_81_5,961
310,2,206,ortools_cp,1,874997070,23.082674487,facLoc_1000_20_81_5,961
311,2,206,ortools_cp,2,875694310,6.878659539,facLoc_1000_20_81_5,961
211,2,206,ortools_cp,3,876170310,3.104494552,facLoc_1000_20_81_5,961
212,2,206,ortools_cp,4,875943600,3.5624848570000003,facLoc_1000_20_81_5,961
312,2,207,ortools_cp,0,888500000,5.388808236,facLoc_1000_20_90_1,245
313,2,207,ortools_cp,1,888000000,6.11548022,facLoc_1000_20_90_1,245
314,2,207,ortools_cp,2,888500000,7.711407986,facLoc_1000_20_90_1,245
213,2,207,ortools_cp,3,889000000,13.434336865,facLoc_1000_20_90_1,245
210,2,207,ortools_cp,4,887600000,14.247612724,facLoc_1000_20_90_1,245
315,2,208,ortools_cp,0,1112071360,60.010411988,facLoc_1000_250_4_5,816
316,2,208,ortools_cp,1,1112225340,63.479988837,facLoc_1000_250_4_5,816
317,2,208,ortools_cp,2,1109540650,90.486070816,facLoc_1000_250_4_5,816
214,2,208,ortools_cp,3,1108929800,63.935094214,facLoc_1000_250_4_5,816
215,2,208,ortools_cp,4,1112762090,79.874996202,facLoc_1000_250_4_5,816
318,2,209,ortools_cp,0,1060572000,58.506124032,facLoc_1000_250_5_3,830
