Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
2731,5,0,ortools_cp,0,-1.28446e6,25.279865259,ab51-40-100,2423
2732,5,0,ortools_cp,1,-1.28446e6,29.12117883,ab51-40-100,2423
2733,5,0,ortools_cp,2,-1.28446e6,28.930326998,ab51-40-100,2423
2734,5,0,ortools_cp,3,-1.28446e6,29.753671532,ab51-40-100,2423
2735,5,0,ortools_cp,4,-1.284302e6,40.831331021,ab51-40-100,2423
2736,5,1,ortools_cp,0,-1.150455e6,70.526310733,ab67-40-100,2229
2737,5,1,ortools_cp,1,-1.150455e6,65.204937695,ab67-40-100,2229
2738,5,1,ortools_cp,2,-1.150455e6,54.457108125000005,ab67-40-100,2229
2739,5,1,ortools_cp,3,-1.148556e6,52.251244447000005,ab67-40-100,2229
2740,5,1,ortools_cp,4,-1.150455e6,67.87215411400001,ab67-40-100,2229
2741,5,2,ortools_cp,0,-1.175592e6,41.547791642,ab69-40-100,2251
2742,5,2,ortools_cp,1,-1.177709e6,32.351086040000006,ab69-40-100,2251
2743,5,2,ortools_cp,2,-1.175457e6,151.600626013,ab69-40-100,2251
2744,5,2,ortools_cp,3,-1.177407e6,36.365810478,ab69-40-100,2251
2745,5,2,ortools_cp,4,-1.177574e6,42.256628385000006,ab69-40-100,2251
2746,5,3,ortools_cp,0,-1.966004e6,29.282445059,ab71-20-100,1080
2747,5,3,ortools_cp,1,-1.966004e6,25.319847503,ab71-20-100,1080
2748,5,3,ortools_cp,2,-1.966004e6,32.658433568,ab71-20-100,1080
2749,5,3,ortools_cp,3,-1.966004e6,27.748923593,ab71-20-100,1080
2750,5,3,ortools_cp,4,-1.966004e6,28.524458461,ab71-20-100,1080
2751,5,4,ortools_cp,0,-1.194482e6,28.323562366,ab72-40-100,2280
2752,5,4,ortools_cp,1,-1.198188e6,28.006155155,ab72-40-100,2280
2753,5,4,ortools_cp,2,-1.199078e6,35.183790789,ab72-40-100,2280
2754,5,4,ortools_cp,3,-1.20017e6,41.584699668000006,ab72-40-100,2280
2755,5,4,ortools_cp,4,-1.19997e6,24.42585659,ab72-40-100,2280
2756,5,5,ortools_cp,0,75545.0,1.776296896,app2-1,14
2757,5,5,ortools_cp,1,75546.0,1.483539305,app2-1,14
2758,5,5,ortools_cp,2,75547.0,1.6997081770000002,app2-1,14
2759,5,5,ortools_cp,3,75543.0,1.665789807,app2-1,14
2760,5,5,ortools_cp,4,75544.0,1.7204223010000002,app2-1,14
2761,5,6,ortools_cp,0,612953.0,0.7320637320000001,app2-2,0
2762,5,6,ortools_cp,1,612953.0,0.676543852,app2-2,0
2763,5,6,ortools_cp,2,612972.0,0.7390780760000001,app2-2,0
2764,5,6,ortools_cp,3,612972.0,0.725718339,app2-2,0
2765,5,6,ortools_cp,4,612972.0,0.73652642,app2-2,0
2766,5,7,ortools_cp,0,-3.914958e6,3600.104555613,bab1,0
2767,5,7,ortools_cp,1,-3.915004e6,3600.0718772190003,bab1,0
2768,5,7,ortools_cp,2,-3.915004e6,3600.068031219,bab1,0
2769,5,7,ortools_cp,3,-3.915004e6,3600.2662220720003,bab1,0
2770,5,7,ortools_cp,4,-3.914958e6,3600.0649547840003,bab1,0
910,5,8,ortools_cp,0,Inf,3600.0,bab2,1
2771,5,8,ortools_cp,1,-4.90934e6,3601.116257771,bab2,0
2772,5,8,ortools_cp,2,-4.914653e6,3600.755192459,bab2,1
910,5,8,ortools_cp,3,Inf,3600.0,bab2,0
910,5,8,ortools_cp,4,Inf,3600.0,bab2,0
910,5,9,ortools_cp,0,Inf,3600.0,bab3,0
910,5,9,ortools_cp,1,Inf,3600.0,bab3,0
910,5,9,ortools_cp,2,Inf,3600.0,bab3,0
910,5,9,ortools_cp,3,Inf,3600.0,bab3,0
910,5,9,ortools_cp,4,Inf,3600.0,bab3,0
2773,5,10,ortools_cp,0,-1.2358947e7,3600.245702595,bab5,0
2774,5,10,ortools_cp,1,-1.2358216e7,3600.215132447,bab5,0
2775,5,10,ortools_cp,2,-1.2358216e7,968.616371621,bab5,0
2776,5,10,ortools_cp,3,-1.2358216e7,2278.834515646,bab5,0
2777,5,10,ortools_cp,4,-1.2358216e7,1725.477309502,bab5,0
2778,5,11,ortools_cp,0,-6.139605e6,3600.8306881380004,bab6,1
2779,5,11,ortools_cp,1,-6.126528e6,3602.380983972,bab6,2
2780,5,11,ortools_cp,2,-6.122957e6,3600.879604781,bab6,1
2781,5,11,ortools_cp,3,-6.152776e6,3600.803299422,bab6,2
2782,5,11,ortools_cp,4,-6.151719e6,3600.8412850490004,bab6,1
2783,5,12,ortools_cp,0,1.474684e6,3600.5165604830004,co-100,1005
2784,5,12,ortools_cp,1,1.474684e6,3600.4514255800004,co-100,1001
