Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
38,0,307,scip_knapsack,2,-43110285021,85.243107,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
43,0,307,scip_knapsack,3,-43110285021,3600.017336,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
17,0,307,scip_knapsack,4,-43110285021,3600.000657,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
44,0,308,scip_knapsack,0,-42469967722,3600.017692,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
28,0,308,scip_knapsack,1,-42469967722,3600.02233,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
19,0,308,scip_knapsack,2,-42469967722,3600.010755,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
40,0,308,scip_knapsack,3,-42469967722,3600.015562,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
31,0,308,scip_knapsack,4,-42469969751,3600.017776,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
25,0,309,scip_knapsack,0,-42530607701,3600.032775,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
24,0,309,scip_knapsack,1,-42530607701,3600.027422,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
65,0,309,scip_knapsack,2,-42530607701,3600.029579,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
55,0,309,scip_knapsack,3,-42530607701,3600.024625,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
62,0,309,scip_knapsack,4,-42530607701,3600.027749,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
61,0,310,scip_knapsack,0,-42448682413,949.269559,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
59,0,310,scip_knapsack,1,-42448682413,274.669666,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
51,0,310,scip_knapsack,2,-42448682413,194.23141,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
49,0,310,scip_knapsack,3,-42448682413,385.780824,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
47,0,310,scip_knapsack,4,-42448682413,346.316128,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
48,0,311,scip_knapsack,0,-41213314774,3600.00619,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
68,0,311,scip_knapsack,1,-41213314784,3600.006294,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
