Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
1000,3,300,scip_knapsack,0,-39046166228,3066.466113,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1001,3,300,scip_knapsack,1,-39046085269,3600.017074,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1003,3,300,scip_knapsack,2,-39046153840,1281.975552,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1002,3,300,scip_knapsack,3,-39046137215,1401.678006,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1004,3,300,scip_knapsack,4,-39046091430,3600.020209,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1005,3,301,scip_knapsack,0,-44362532357,83.005065,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1007,3,301,scip_knapsack,1,-44362530818,81.604485,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1006,3,301,scip_knapsack,2,-44362538207,82.031098,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1009,3,301,scip_knapsack,3,-44362536668,81.736872,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1008,3,301,scip_knapsack,4,-44362536668,80.590789,knapsack_clustered_n100000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1010,3,302,scip_knapsack,0,-46204831801,159.75882,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1011,3,302,scip_knapsack,1,-46204831801,139.339033,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1012,3,302,scip_knapsack,2,-46204831801,141.881867,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1013,3,302,scip_knapsack,3,-46204831801,152.819899,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1014,3,302,scip_knapsack,4,-46204831801,130.29974,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1016,3,303,scip_knapsack,0,-43764082476,3600.141654,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1015,3,303,scip_knapsack,1,-43764113319,3600.004524,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1017,3,303,scip_knapsack,2,-43764014868,3600.008655,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1018,3,303,scip_knapsack,3,-43764059937,3600.004541,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1019,3,303,scip_knapsack,4,-43764036534,3600.004817,knapsack_clustered_n100000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1020,3,304,scip_knapsack,0,-43576479482,77.650135,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1021,3,304,scip_knapsack,1,-43576479482,80.086611,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1022,3,304,scip_knapsack,2,-43576479482,75.365501,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1024,3,304,scip_knapsack,3,-43576459310,77.456487,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1023,3,304,scip_knapsack,4,-43576479482,77.628139,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1025,3,305,scip_knapsack,0,-41277381691,228.52793,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1026,3,305,scip_knapsack,1,-41277363356,225.893446,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1027,3,305,scip_knapsack,2,-41277382076,241.022551,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1029,3,305,scip_knapsack,3,-41277379283,243.233758,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1028,3,305,scip_knapsack,4,-41277381299,237.799657,knapsack_clustered_n100000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1030,3,306,scip_knapsack,0,-41656774998,81.565999,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1031,3,306,scip_knapsack,1,-41656774998,72.682416,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1032,3,306,scip_knapsack,2,-41656774998,79.571197,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1033,3,306,scip_knapsack,3,-41656774998,75.140699,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1034,3,306,scip_knapsack,4,-41656780171,72.094248,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1035,3,307,scip_knapsack,0,-43049870515,76.421587,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1036,3,307,scip_knapsack,1,-43049870515,76.395434,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1037,3,307,scip_knapsack,2,-43049870515,75.410592,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1038,3,307,scip_knapsack,3,-43049871023,72.246097,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1039,3,307,scip_knapsack,4,-43049871023,77.072234,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1040,3,308,scip_knapsack,0,-42457274219,190.210262,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1041,3,308,scip_knapsack,1,-42457260903,207.186499,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1042,3,308,scip_knapsack,2,-42457265720,190.287126,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1043,3,308,scip_knapsack,3,-42457265179,192.022439,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1044,3,308,scip_knapsack,4,-42457309824,262.138893,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1045,3,309,scip_knapsack,0,-42479116829,78.874981,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1046,3,309,scip_knapsack,1,-42479116829,78.078877,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1047,3,309,scip_knapsack,2,-42479116829,77.785691,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1048,3,309,scip_knapsack,3,-42479116829,77.980375,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1049,3,309,scip_knapsack,4,-42479116829,78.48473,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1051,3,310,scip_knapsack,0,-42434156582,71.247244,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1050,3,310,scip_knapsack,1,-42434234145,72.358684,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1052,3,310,scip_knapsack,2,-42434156582,88.773953,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1053,3,310,scip_knapsack,3,-42434156582,88.993263,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1054,3,310,scip_knapsack,4,-42434234145,80.647358,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1055,3,311,scip_knapsack,0,-41158510255,3600.003703,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1056,3,311,scip_knapsack,1,-41158506871,248.158897,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1057,3,311,scip_knapsack,2,-41158495887,282.524524,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1058,3,311,scip_knapsack,3,-41158495887,309.233093,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1059,3,311,scip_knapsack,4,-41158521996,182.621011,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1060,3,312,scip_knapsack,0,-44043153215,2442.576242,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1061,3,312,scip_knapsack,1,-44043161845,442.516216,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1062,3,312,scip_knapsack,2,-44043156235,3600.003418,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1063,3,312,scip_knapsack,3,-44043072254,2834.448895,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1064,3,312,scip_knapsack,4,-44043074428,617.971937,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1065,3,313,scip_knapsack,0,-41550048707,226.061108,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1067,3,313,scip_knapsack,1,-41550053777,391.123455,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1066,3,313,scip_knapsack,2,-41550048707,212.140759,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1068,3,313,scip_knapsack,3,-41550048707,226.173709,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1069,3,313,scip_knapsack,4,-41550048707,212.535493,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1070,3,314,scip_knapsack,0,-41882685289,167.637801,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1072,3,314,scip_knapsack,1,-41882685583,205.670529,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1071,3,314,scip_knapsack,2,-41882685583,158.664171,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1073,3,314,scip_knapsack,3,-41882686257,145.078225,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1074,3,314,scip_knapsack,4,-41882685583,180.598743,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1075,3,315,scip_knapsack,0,-40819177097,163.205798,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1076,3,315,scip_knapsack,1,-40818532298,154.865709,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1077,3,315,scip_knapsack,2,-40818493948,155.523137,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1078,3,315,scip_knapsack,3,-40819212543,158.105374,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1079,3,315,scip_knapsack,4,-40819212543,156.641608,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1080,3,316,scip_knapsack,0,-45737221083,194.78105,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1081,3,316,scip_knapsack,1,-45737221083,194.677838,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1082,3,316,scip_knapsack,2,-45737221083,194.724394,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1083,3,316,scip_knapsack,3,-45737221083,194.057592,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1084,3,316,scip_knapsack,4,-45737221083,193.156105,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
1085,3,317,scip_knapsack,0,-40861640075,90.974959,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1086,3,317,scip_knapsack,1,-40861642937,63.23529,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1087,3,317,scip_knapsack,2,-40861642289,91.450392,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1088,3,317,scip_knapsack,3,-40861640075,89.131993,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1089,3,317,scip_knapsack,4,-40861642937,63.300073,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
1091,3,318,scip_knapsack,0,-37446145882,45.14573,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1090,3,318,scip_knapsack,1,-37446145882,45.557479,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1092,3,318,scip_knapsack,2,-37446145882,44.86998,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1093,3,318,scip_knapsack,3,-37446145882,45.491317,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1094,3,318,scip_knapsack,4,-37446145882,45.800258,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
1095,3,319,scip_knapsack,0,-41482976108,3601.417285,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1097,3,319,scip_knapsack,1,-41482976108,3602.325918,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1096,3,319,scip_knapsack,2,-41482976108,3600.340013,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1098,3,319,scip_knapsack,3,-41482976108,3600.309708,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1099,3,319,scip_knapsack,4,-41482976108,3600.434352,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
1100,3,320,scip_knapsack,0,-62628886073,434.991227,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1101,3,320,scip_knapsack,1,-62628840084,434.842396,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1102,3,320,scip_knapsack,2,-62628863081,437.025266,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1103,3,320,scip_knapsack,3,-62628864203,436.36299,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1104,3,320,scip_knapsack,4,-62628859642,437.852795,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1105,3,321,scip_knapsack,0,-64774043486,288.224024,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1106,3,321,scip_knapsack,1,-64774046003,290.909649,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1107,3,321,scip_knapsack,2,-64774045444,282.585608,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1109,3,321,scip_knapsack,3,-64774039440,286.882257,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1110,3,321,scip_knapsack,4,-64774046003,278.437321,knapsack_clustered_n150000_k100_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1108,3,322,scip_knapsack,0,-55538492377,204.947092,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1112,3,322,scip_knapsack,1,-55538492377,206.607278,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1111,3,322,scip_knapsack,2,-55538492377,206.712671,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1113,3,322,scip_knapsack,3,-55538492377,200.110753,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1114,3,322,scip_knapsack,4,-55538492377,206.625587,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1115,3,323,scip_knapsack,0,-57178229682,301.86913,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1116,3,323,scip_knapsack,1,-57178229682,302.394337,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1117,3,323,scip_knapsack,2,-57178229682,298.962672,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1118,3,323,scip_knapsack,3,-57178229682,295.400231,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1119,3,323,scip_knapsack,4,-57178229682,300.644529,knapsack_clustered_n150000_k100_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1120,3,324,scip_knapsack,0,-65103935960,1582.380475,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1121,3,324,scip_knapsack,1,-65103891594,3600.053681,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1122,3,324,scip_knapsack,2,-65103934772,3600.012118,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1123,3,324,scip_knapsack,3,-65103963965,3600.048935,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1125,3,324,scip_knapsack,4,-65103889597,3600.007816,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1124,3,325,scip_knapsack,0,-61590776734,1245.956328,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1126,3,325,scip_knapsack,1,-61590766362,732.958343,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1127,3,325,scip_knapsack,2,-61590773214,680.06786,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1128,3,325,scip_knapsack,3,-61590720947,555.035347,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1129,3,325,scip_knapsack,4,-61590774443,1107.376466,knapsack_clustered_n150000_k200_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1130,3,326,scip_knapsack,0,-61095504052,3600.16004,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1131,3,326,scip_knapsack,1,-61095522187,3600.013623,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1132,3,326,scip_knapsack,2,-61095452140,3600.132826,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1134,3,326,scip_knapsack,3,-61095523778,1729.085057,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1133,3,326,scip_knapsack,4,-61095490895,3600.089199,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1135,3,327,scip_knapsack,0,-64064826848,699.394773,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1136,3,327,scip_knapsack,1,-64064826848,352.589244,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1137,3,327,scip_knapsack,2,-64064826848,352.328679,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1139,3,327,scip_knapsack,3,-64064826848,353.729052,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1138,3,327,scip_knapsack,4,-64064818516,398.891576,knapsack_clustered_n150000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1140,3,328,scip_knapsack,0,-64214262682,244.979518,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1142,3,328,scip_knapsack,1,-64214262682,238.046286,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1141,3,328,scip_knapsack,2,-64214262929,252.031885,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1143,3,328,scip_knapsack,3,-64214263059,243.808417,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1144,3,328,scip_knapsack,4,-64214265591,525.474058,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1145,3,329,scip_knapsack,0,-62154921461,198.621587,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1146,3,329,scip_knapsack,1,-62154920851,188.934136,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1147,3,329,scip_knapsack,2,-62154920851,191.021828,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1148,3,329,scip_knapsack,3,-62154925747,189.5431,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1149,3,329,scip_knapsack,4,-62154925747,197.650301,knapsack_clustered_n150000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1150,3,330,scip_knapsack,0,-64374003527,185.221848,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1151,3,330,scip_knapsack,1,-64374004769,186.454504,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1152,3,330,scip_knapsack,2,-64374009962,184.480954,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1153,3,330,scip_knapsack,3,-64374015219,182.810307,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1154,3,330,scip_knapsack,4,-64374011830,258.220049,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,426
1156,3,331,scip_knapsack,0,-62511315220,657.830172,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1155,3,331,scip_knapsack,1,-62509153193,722.685834,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1157,3,331,scip_knapsack,2,-62509347484,2230.968587,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1158,3,331,scip_knapsack,3,-62500577529,229.621938,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1159,3,331,scip_knapsack,4,-62509153193,687.989113,knapsack_clustered_n150000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,426
1160,3,332,scip_knapsack,0,-67819862754,579.65694,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1161,3,332,scip_knapsack,1,-67819818550,3600.022066,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1162,3,332,scip_knapsack,2,-67819929029,3600.048211,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1163,3,332,scip_knapsack,3,-67819774393,3600.044802,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1164,3,332,scip_knapsack,4,-67819808782,3600.024558,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,426
1165,3,333,scip_knapsack,0,-63108268390,3604.2661,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1166,3,333,scip_knapsack,1,-63108268390,3600.078573,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1167,3,333,scip_knapsack,2,-63108268390,3605.065532,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
1168,3,333,scip_knapsack,3,-63108268390,3601.426426,knapsack_clustered_n150000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,426
