Column1,bit_num,problem,mode,seed,Objective value,Solving time,Problem,num_generators
37,4,307,scip_knapsack,2,-43083552662,493.641078,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
39,4,307,scip_knapsack,3,-43083418557,647.808195,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
38,4,307,scip_knapsack,4,-43083593300,1172.952488,knapsack_clustered_n100000_k200_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
40,4,308,scip_knapsack,0,-42460800995,177.099679,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
41,4,308,scip_knapsack,1,-42460798763,3600.019491,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
42,4,308,scip_knapsack,2,-42460823786,268.126559,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
43,4,308,scip_knapsack,3,-42460792761,822.481812,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
44,4,308,scip_knapsack,4,-42460817980,230.760872,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
45,4,309,scip_knapsack,0,-42526612872,3600.030806,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
46,4,309,scip_knapsack,1,-42526612872,3600.023955,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
47,4,309,scip_knapsack,2,-42526608581,3600.009859,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
48,4,309,scip_knapsack,3,-42526613319,394.524961,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
49,4,309,scip_knapsack,4,-42526659146,454.80126,knapsack_clustered_n100000_k350_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
50,4,310,scip_knapsack,0,-42447272490,170.847398,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
51,4,310,scip_knapsack,1,-42447272490,166.599835,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
52,4,310,scip_knapsack,2,-42447272490,169.377846,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
53,4,310,scip_knapsack,3,-42447231276,109.757055,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
54,4,310,scip_knapsack,4,-42447246205,111.613726,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
55,4,311,scip_knapsack,0,-41208715698,688.26974,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
56,4,311,scip_knapsack,1,-41208723589,677.920365,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
57,4,311,scip_knapsack,2,-41208713632,368.61966,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
58,4,311,scip_knapsack,3,-41208702969,727.174961,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
59,4,311,scip_knapsack,4,-41208702413,400.763987,knapsack_clustered_n100000_k350_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
60,4,312,scip_knapsack,0,-44073112984,150.266653,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
61,4,312,scip_knapsack,1,-44073112984,147.502166,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
62,4,312,scip_knapsack,2,-44073112984,143.176954,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
63,4,312,scip_knapsack,3,-44073112984,142.670691,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
64,4,312,scip_knapsack,4,-44073112984,147.226014,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
65,4,313,scip_knapsack,0,-41575582777,215.220444,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
66,4,313,scip_knapsack,1,-41575464406,3600.014277,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
67,4,313,scip_knapsack,2,-41575494309,3600.038028,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
68,4,313,scip_knapsack,3,-41575472728,245.845019,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
69,4,313,scip_knapsack,4,-41575460417,197.43661,knapsack_clustered_n100000_k500_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
70,4,314,scip_knapsack,0,-41923270845,127.931858,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
71,4,314,scip_knapsack,1,-41923270845,129.68912,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
72,4,314,scip_knapsack,2,-41923270845,128.5309,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
73,4,314,scip_knapsack,3,-41923270845,127.956329,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
74,4,314,scip_knapsack,4,-41923270845,127.812884,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
75,4,315,scip_knapsack,0,-40836538406,150.007326,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
77,4,315,scip_knapsack,1,-40836525081,132.831627,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
76,4,315,scip_knapsack,2,-40836525081,154.679156,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
78,4,315,scip_knapsack,3,-40836523119,134.139765,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
79,4,315,scip_knapsack,4,-40836525081,151.258953,knapsack_clustered_n100000_k500_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
80,4,316,scip_knapsack,0,-45737104751,3600.362339,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
81,4,316,scip_knapsack,1,-45737104751,3602.813846,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
82,4,316,scip_knapsack,2,-45737104751,3602.06411,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
83,4,316,scip_knapsack,3,-45737104751,3600.57674,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
84,4,316,scip_knapsack,4,-45737104751,3600.320534,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced0,640
85,4,317,scip_knapsack,0,-40861699904,3600.010462,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
86,4,317,scip_knapsack,1,-40861741718,3600.927229,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
88,4,317,scip_knapsack,2,-40861692177,3600.012482,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
87,4,317,scip_knapsack,3,-40861697292,3600.012537,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
90,4,317,scip_knapsack,4,-40861711667,3268.810337,knapsack_clustered_n100000_k50_w[50_100000]_v[1024_1048576]_noise4096_balanced1,640
89,4,318,scip_knapsack,0,-37449916452,3600.005197,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
91,4,318,scip_knapsack,1,-37449916452,3600.005099,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
92,4,318,scip_knapsack,2,-37449903905,920.376222,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
93,4,318,scip_knapsack,3,-37449916452,3600.008484,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
94,4,318,scip_knapsack,4,-37449916452,3600.034545,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced0,640
95,4,319,scip_knapsack,0,-41486873349,3600.003269,knapsack_clustered_n100000_k50_w[50_500]_v[1024_1048576]_noise4096_balanced1,640
