bit_num,problem,mode,seed,Objective value,Primal-Dual Gap,Solving time,num_generators
3,24,scip,2,322756.0,0.0,8.061236,49
3,24,scip,3,322756.0,0.0,1.729189,49
3,24,scip,4,322756.0,0.0,1.685217,49
3,25,scip,0,27798.0,0.0,2250.893254,0
3,25,scip,1,28163.0,0.01607717041800658,3600.000894,0
3,25,scip,2,28032.0,0.007280513918629501,3600.001219,0
3,25,scip,3,27796.000000000004,0.0,2984.588451,0
3,25,scip,4,28001.0,0.007712082262210649,3600.000293,0
3,26,scip,0,-472660.0,1.0e20,3600.001072,6
3,26,scip,1,-5.144435e6,1.0e20,3600.002036,6
3,26,scip,2,-5.957208e6,1.0e20,3600.005113,6
3,26,scip,3,-6.33238e6,1.0e20,3600.003471,6
3,26,scip,4,-4.316811e6,1.0e20,3600.003575,6
3,27,scip,0,0.0,0.0,2515.136099,0
3,27,scip,1,0.0,1.0e20,3600.027344,0
3,27,scip,2,0.0,1.0e20,3600.015021,0
3,27,scip,3,0.0,1.0e20,3600.015085,0
3,27,scip,4,0.0,1.0e20,3600.012529,0
3,28,scip,0,6.279016e6,0.0,0.485308,5
3,28,scip,1,6.279016e6,0.0,0.5439919999999999,5
3,28,scip,2,6.279016e6,0.0,0.528899,5
3,28,scip,3,6.279016e6,0.0,0.533166,5
3,28,scip,4,6.279016e6,0.0,0.5583469999999999,5
3,29,scip,0,1.854986e6,0.0,70.766393,174
3,29,scip,1,1.854986e6,0.0,397.597066,174
3,29,scip,2,1.854989e6,0.0,61.970605,174
3,29,scip,3,1.854986e6,0.0,369.573791,174
3,29,scip,4,1.855044e6,0.0,53.981022,174
3,30,scip,0,25948.0,0.0,59.920243,0
3,30,scip,1,25904.0,0.0,76.411696,0
3,30,scip,2,25733.0,0.0,67.846236,0
3,30,scip,3,25965.0,0.0,69.442371,0
3,30,scip,4,25751.0,0.0,64.417314,0
3,31,scip,0,0.0,0.0,423.190286,82
3,31,scip,1,0.0,0.0,137.585599,82
3,31,scip,2,0.0,0.0,502.419028,82
3,31,scip,3,0.0,0.0,178.104432,82
3,31,scip,4,0.0,0.0,502.015503,82
3,32,scip,0,0.0,0.0,145.72465,0
3,32,scip,1,0.0,0.0,147.307454,0
3,32,scip,2,0.0,0.0,85.09834,0
3,32,scip,3,0.0,0.0,55.706949,0
3,32,scip,4,0.0,0.0,25.426697,0
3,33,scip,0,7.379508e6,0.0,556.576679,0
3,33,scip,1,7.370978e6,0.0,649.322509,0
3,33,scip,2,7.379508e6,0.0,459.921854,0
3,33,scip,3,7.370978e6,0.0,425.516388,0
3,33,scip,4,7.370978e6,0.0,574.14724,0
3,34,scip,0,2.437095e6,0.4324095806195502,3600.001431,0
3,34,scip,1,2.297913e6,0.3593575734514199,3600.003986,0
3,34,scip,2,2.232227e6,0.28331233543428846,3600.001242,0
3,34,scip,3,2.115529e6,0.263644203535855,3600.001203,0
3,34,scip,4,2.238532e6,0.3634242856901377,3600.003953,0
3,35,scip,0,-2.164236e6,0.0,2428.30374,215
3,35,scip,1,-2.164186e6,4.796125564639658e-5,3600.00282,215
3,35,scip,2,-2.164233e6,2.9975315978890727e-5,3600.000921,215
3,35,scip,3,-2.164186e6,4.7961255646169e-5,3600.011809,215
3,35,scip,4,-2.164236e6,2.1373536433976588e-5,3600.004121,215
3,36,scip,0,-2.066967e6,0.0,280.162858,323
3,36,scip,1,-2.067038e6,0.0,411.81381,323
3,36,scip,2,-2.066991e6,0.0,491.303906,323
3,36,scip,3,-2.067168e6,0.0,485.98012,323
3,36,scip,4,-2.06703e6,0.0,30.702783,323
3,37,scip,0,0.0,1.0e20,3600.267667,540
3,37,scip,1,0.0,1.0e20,3600.069429,540
3,37,scip,2,0.0,1.0e20,3600.060328,540
3,37,scip,3,0.0,1.0e20,3600.074977,540
3,37,scip,4,0.0,1.0e20,3600.165805,540
3,38,scip,0,277.0,1.0e20,3600.00087,1500
3,38,scip,1,1.0,1.0e20,3600.009741,1500
3,38,scip,2,25.0,1.0e20,3600.003138,1500
3,38,scip,3,0.0,1.0e20,3600.00583,1500
3,38,scip,4,4279.0,1.0e20,3600.000718,1500
3,39,scip,0,0.0,1.0e20,3600.006129,1500
3,39,scip,1,0.0,1.0e20,3600.001066,1500
3,39,scip,2,0.0,1.0e20,3600.007404,1500
3,39,scip,3,0.0,1.0e20,3600.008795,1500
3,39,scip,4,0.0,1.0e20,3600.001991,1500
3,40,scip,0,-4.79868295e8,1.0e20,3600.064226,0
3,40,scip,1,-4.79870299e8,1.0e20,3600.05361,0
3,40,scip,2,-4.79767626e8,1.0e20,3600.037253,0
3,40,scip,3,-4.79873502e8,1.0e20,3600.022122,0
3,40,scip,4,-4.7918881e8,1.0e20,3600.052854,0
3,41,scip,0,-4.17112082e8,1.0e20,3600.313447,0
3,41,scip,1,-4.2170047e8,1.0e20,3600.312335,0
3,41,scip,2,-4.18425984e8,1.0e20,3600.095844,0
3,41,scip,3,-4.18425604e8,1.0e20,3600.088285,0
3,41,scip,4,-4.16670335e8,1.0e20,3600.091029,0
3,42,scip,0,-4.42554231e8,1.0e20,3600.239574,0
3,42,scip,1,-4.42554231e8,1.0e20,3600.247123,0
3,42,scip,2,-4.42554231e8,1.0e20,3600.234662,0
3,42,scip,3,-4.42554231e8,1.0e20,3600.23579,0
3,42,scip,4,-4.42554231e8,1.0e20,3600.223589,0
3,43,scip,0,-2.73010341e8,0.0017628753132294442,3600.0007,0
3,43,scip,1,-2.73010341e8,0.0017293502444653923,3600.0004,0
3,43,scip,2,-2.73010341e8,0.0015388645478586292,3600.002552,0
3,43,scip,3,-2.73010341e8,0.0015512586202948671,3600.000326,0
3,43,scip,4,-2.73010341e8,0.0022614418883995374,3600.203209,0
3,44,scip,0,-1.62500271e8,0.0,1759.845852,0
3,44,scip,1,-1.62437686e8,0.0018877265200241916,3600.000972,0
3,44,scip,2,-1.62500271e8,0.0,2685.456554,0
3,44,scip,3,-1.6250027100000006e8,0.0014694879560076533,3600.000368,0
3,44,scip,4,-1.6246428e8,0.002296980788667246,3600.00031,0
3,45,scip,0,-2.90475845e8,0.005077280587719839,3600.003334,0
3,45,scip,1,-2.9024923e8,0.005861812836082918,3600.004631,0
3,45,scip,2,-2.89515265e8,0.008454979660095032,3600.00581,0
3,45,scip,3,-2.9013742e8,0.005264679068747433,3600.004284,0
3,45,scip,4,-2.90512022e8,0.004245890616057913,3600.000953,0
3,46,scip,0,-2.63131474e8,0.0051590004020360975,3600.001287,0
3,46,scip,1,-2.62539812e8,0.007292443788672296,3600.009164,0
3,46,scip,2,-2.62765062e8,0.005964714984848121,3600.001554,0
3,46,scip,3,-2.62486378e8,0.007695675728680796,3600.003073,0
3,46,scip,4,-2.63255827e8,0.004803638326068652,3600.001598,0
3,47,scip,0,-2.30077854e8,0.01015564307184779,3600.001873,0
3,47,scip,1,-4.0595623e7,4.722782897082484,3600.039958,0
3,47,scip,2,-2.27984946e8,0.019879390325126665,3600.020897,0
3,47,scip,3,-2.28862285e8,0.015897991076030463,3600.01666,0
3,47,scip,4,-2.29279872e8,0.01415310829093472,3600.13907,0
3,48,scip,0,-3.3390113e7,5.632067984901717,3600.141559,0
3,48,scip,1,-3.3390113e7,5.632067984901717,3600.196715,0
3,48,scip,2,-3.3390113e7,5.632067984901717,3600.117343,0
3,48,scip,3,-3.3390113e7,5.632067984901717,3600.012753,0
3,48,scip,4,-3.3390113e7,5.632067984901717,3600.012759,0
3,49,scip,0,-2.7776349e7,13.359351786351862,3600.398729,0
3,49,scip,1,-2.7776349e7,13.359351786351862,3600.404489,0
3,49,scip,2,-2.7776349e7,13.359351786351862,3600.374582,0
3,49,scip,3,-2.7776349e7,13.359351786351862,3600.486141,0
3,49,scip,4,-2.7776349e7,13.359351786351862,3600.392805,0
3,52,scip,0,444578.0,0.0,1065.190526,17
3,52,scip,1,444509.99999999994,0.0,1537.41709,17
3,52,scip,2,444510.0,0.0,1538.036243,17
3,52,scip,3,444510.0,0.0,1630.646194,17
3,52,scip,4,444578.0,0.0,1419.797497,17
3,53,scip,0,820863.0,0.0,446.255187,0
3,53,scip,1,820796.0,0.0,1546.831894,0
3,53,scip,2,821352.0,0.0,703.23136,0
3,53,scip,3,820805.9999999999,0.0,539.828697,0
3,53,scip,4,820797.0,0.0,462.093176,0
3,54,scip,0,211564.0,1.0e20,3600.287314,3
3,54,scip,1,218175.0,1.0e20,3606.057469,3
3,54,scip,2,218175.0,1.0e20,3600.007878,3
3,54,scip,3,218175.0,1.0e20,3600.008452,3
3,54,scip,4,218170.0,1.0e20,3607.522895,3
3,55,scip,0,204469.0,0.5278393436899743,3600.00234,0
3,55,scip,1,199271.0,0.4700776391789254,3600.002063,0
3,55,scip,2,193987.0,0.44745613865112527,3600.003262,0
3,55,scip,3,200524.0,0.4763824229546167,3600.010257,0
3,55,scip,4,197757.0,0.4595615428680581,3600.000431,0
3,56,scip,0,122652.00000000004,0.22509141144545203,3600.000539,0
3,56,scip,1,125701.0,0.2569634014610757,3600.000478,0
3,56,scip,2,122839.0,0.22836417868924697,3600.001793,0
3,56,scip,3,120026.0,0.18496972118628563,3600.000528,0
3,56,scip,4,121344.0,0.21660411195109897,3600.000397,0
3,57,scip,0,44734.0,0.08192236914556997,3600.001748,0
3,57,scip,1,41912.0,0.0,3155.625191,0
3,57,scip,2,41911.0,0.0,3570.674437,0
3,57,scip,3,43793.0,0.06042648171514261,3600.00313,0
3,57,scip,4,41911.0,0.0,3179.826788,0
3,63,scip,0,383369.0,0.0,86.60503,0
3,63,scip,1,383369.0,0.0,83.762126,0
3,63,scip,2,383369.0,0.0,86.009387,0
3,63,scip,3,383369.0,0.0,87.546606,0
3,63,scip,4,383369.0,0.0,83.632212,0
3,64,scip,0,45533.0,0.28372871442380654,3600.003743,0
3,64,scip,1,50544.0,0.4381318983575784,3600.022538,0
3,64,scip,2,45533.0,0.27546464414826066,3600.003281,0
3,64,scip,3,45533.0,0.28212078080465747,3600.04142,0
3,64,scip,4,45532.99999999999,0.2743882706559388,3600.002046,0
3,65,scip,0,1.785332e6,0.0,947.741367,0
3,65,scip,1,1.798506e6,0.0,749.141503,0
3,65,scip,2,1.7824359999999998e6,0.0,2975.74213,0
3,65,scip,3,1.7956099999999998e6,0.0,667.879854,0
3,65,scip,4,1.785332e6,0.0,904.258803,0
3,67,scip,0,987380.0,0.528474586218785,3600.007852,0
3,67,scip,1,1.063179e6,0.6348602736245935,3600.01376,0
3,67,scip,2,1.055184e6,0.6229334836503707,3600.016361,0
3,67,scip,3,3.578712e6,4.226186511923699,3600.009681,0
3,67,scip,4,1.046733e6,0.6128253562557211,3600.012317,0
3,70,scip,0,101056.0,0.0,200.648553,0
3,70,scip,1,101056.0,0.0,297.928438,0
3,70,scip,2,101056.0,0.0,226.247729,0
3,70,scip,3,101056.0,0.0,413.703749,0
3,70,scip,4,101056.0,0.0,330.615208,0
3,71,scip,0,13656.0,0.0038461538461532978,3600.009112,31
3,71,scip,1,13658.0,0.00673076923076802,3600.004382,31
3,71,scip,2,13659.0,0.003846153846152968,3600.004388,31
3,71,scip,3,13656.0,0.008173076923076372,3600.007829,31
3,71,scip,4,13659.0,0.0,3323.990853,31
3,72,scip,0,-202319.0,0.0,131.180666,6
3,72,scip,1,-202319.0,0.0,151.814046,6
3,72,scip,2,-202319.0,0.0,90.357072,6
3,72,scip,3,-202319.0,0.0,437.313248,6
3,72,scip,4,-202319.0,0.0,233.969631,6
3,73,scip,0,583780.0,0.0,1320.329362,3
3,73,scip,1,583780.0,0.0,1743.522011,3
3,73,scip,2,583780.0,0.0,2531.590603,3
3,73,scip,3,583780.0,0.5104422185852269,3600.005846,3
3,73,scip,4,583780.0,0.4054093534145723,3600.006415,3
3,74,scip,0,528927.0,0.0,377.708217,1500
3,74,scip,1,528558.0,0.0,403.706243,1500
3,74,scip,2,528903.0,0.0,357.744954,1500
3,74,scip,3,529850.0,0.0,447.797663,1500
3,74,scip,4,527936.0,0.0,342.389496,1500
3,75,scip,0,0.0,1.0e20,3600.012907,0
3,75,scip,1,0.0,1.0e20,3600.007898,0
3,75,scip,2,0.0,1.0e20,3600.087469,0
3,75,scip,3,0.0,1.0e20,3600.007814,0
3,75,scip,4,0.0,1.0e20,3600.037183,0
3,76,scip,0,242.0,0.0,2975.464396,0
3,76,scip,1,242.0,0.0,2169.880039,0
3,76,scip,2,242.0,0.0,651.626437,0
3,76,scip,3,242.0,0.0,882.568487,0
3,76,scip,4,242.0,0.0,1203.31504,0
3,77,scip,0,-4.09516185e8,1.0e20,3600.000414,0
3,77,scip,1,-3.94111321e8,1.0e20,3600.000922,0
3,77,scip,2,-4.1314861e8,1.0e20,3600.000303,0
3,77,scip,3,-3.76343571e8,1.0e20,3600.000771,0
3,77,scip,4,-3.68559712e8,1.0e20,3600.00362,0
3,84,scip,0,-1.40953679e8,0.005000660595522274,3600.000494,0
3,84,scip,1,-1.39666141e8,0.017926201245858295,3600.004723,0
3,84,scip,2,-1.40301441e8,0.012606098095857922,3600.000315,0
3,84,scip,3,-1.39466018e8,0.050791074591866346,3600.012354,0
3,84,scip,4,-1.39906824e8,0.015650057672224243,3600.005559,0
3,85,scip,0,-2.5706416e8,0.0,334.695407,0
3,85,scip,1,-2.5706416e8,0.0,281.528259,0
3,85,scip,2,-2.5706416e8,0.0,311.397193,0
3,85,scip,3,-2.5706416e8,0.0,219.154576,0
3,85,scip,4,-2.5706416e8,0.0,284.376356,0
3,86,scip,0,-2.59741377e8,0.0050985379647357654,3600.007525,0
3,86,scip,1,-2.59225777e8,0.00688663334231153,3600.014714,0
3,86,scip,2,-2.59375938e8,0.006207136190712716,3600.004548,0
3,86,scip,3,-2.59039272e8,0.007952301882607244,3600.004212,0
3,86,scip,4,-2.59012186e8,0.007771201754557896,3600.004879,0
3,87,scip,0,-3.6335408e7,5.268334655173418,3600.013346,0
3,87,scip,1,-3.6335408e7,5.268334655173418,3600.009562,0
3,87,scip,2,-3.6335408e7,5.268334655173418,3600.013693,0
3,87,scip,3,-3.6335408e7,5.268334655173418,3600.005467,0
3,87,scip,4,-3.6335408e7,5.268334655173418,3600.007132,0
3,90,scip,0,-2.73646046e8,0.0,1824.397312,0
3,90,scip,1,-2.73646046e8,0.0,1390.698431,0
3,90,scip,2,-2.736460460139531e8,0.0,1731.131586,0
3,90,scip,3,-2.7364604623906934e8,0.0,1361.668584,0
3,90,scip,4,-2.73646046e8,0.0,1525.445733,0
3,91,scip,0,483175.00000000006,0.0,289.557182,2
3,91,scip,1,475335.0,0.0,420.265987,2
3,91,scip,2,483175.0,0.0,223.813163,2
3,91,scip,3,483175.0,0.0,324.559406,2
3,91,scip,4,483175.0,0.0,247.746685,2
3,93,scip,0,8034.0,0.0,0.010995,0
3,93,scip,1,8034.0,0.0,0.01638,0
3,93,scip,2,8034.0,0.0,0.039929,0
3,93,scip,3,8034.0,0.0,0.011185,0
3,93,scip,4,8034.0,0.0,0.01293,0
3,94,scip,0,8908.0,0.0,0.030849,0
3,94,scip,1,8908.0,0.0,0.021865,0
3,94,scip,2,8908.0,0.0,0.021172,0
3,94,scip,3,8908.0,0.0,0.07428499999999999,0
3,94,scip,4,8908.0,0.0,0.020256,0
3,95,scip,0,5.0,0.0,2.307577,150
3,95,scip,1,5.0,0.0,2.721568,150
3,95,scip,2,5.0,0.0,2.61219,150
3,95,scip,3,5.0,0.0,5.323105,150
3,95,scip,4,5.0,0.0,6.631711,150
3,96,scip,0,4063.0,0.0,0.006192,0
3,96,scip,1,4063.0,0.0,0.013468,0
3,96,scip,2,4063.0,0.0,0.00939,0
3,96,scip,3,4063.0,0.0,0.005809,0
3,96,scip,4,4063.0,0.0,0.006549,0
3,97,scip,0,5148.0,0.0,0.016266,0
3,97,scip,1,5148.0,0.0,0.007955,0
3,97,scip,2,5148.0,0.0,0.008055999999999999,0
3,97,scip,3,5148.0,0.0,0.008407,0
3,97,scip,4,5148.0,0.0,0.008237999999999999,0
3,98,scip,0,5886.0,0.0,0.02701,0
3,98,scip,1,5886.0,0.0,0.025274,0
3,98,scip,2,5886.0,0.0,0.027121,0
3,98,scip,3,5886.0,0.0,0.034686,0
3,98,scip,4,5886.0,0.0,0.093473,0
3,99,scip,0,-26505.0,6.930371035804004,3600.009509,230
3,99,scip,1,-212068.0,1.0e20,3600.005999,230
3,99,scip,2,0.0,1.0e20,3600.008596,230
3,99,scip,3,0.0,1.0e20,3600.006533,230
3,99,scip,4,0.0,1.0e20,3600.004297,230
3,100,scip,0,-7752.0,0.0,128.489662,13
3,100,scip,1,-7752.0,0.0,194.12819,13
3,100,scip,2,-7752.0,0.0,359.406102,13
3,100,scip,3,-7752.0,0.0,210.731831,13
3,100,scip,4,-7752.0,0.0,462.699842,13
3,101,scip,0,-121893.0,0.0,67.490689,0
3,101,scip,1,-121893.0,0.0,62.459259,0
3,101,scip,2,-121857.0,0.0,58.049203,0
3,101,scip,3,-121893.0,0.0,67.197473,0
3,101,scip,4,-121940.0,0.0,77.43132,0
3,102,scip,0,-116108.0,0.0,60.339192,0
3,102,scip,1,-116110.0,0.0,69.415206,0
3,102,scip,2,-116065.0,0.0,54.058425,0
3,102,scip,3,-115961.0,0.0,71.660835,0
3,102,scip,4,-116107.0,0.0,64.687242,0
3,103,scip,0,-1.300178e6,1.0e20,3600.148136,178
3,103,scip,1,-1.300178e6,1.0e20,3600.176726,178
3,103,scip,2,-1.300178e6,1.0e20,3600.108554,178
3,103,scip,3,-1.300178e6,1.0e20,3600.095822,178
3,103,scip,4,-1.300178e6,1.0e20,3600.170249,178
3,106,scip,0,-125951.0,0.2941900733542235,3600.11008,197
3,106,scip,1,-2.9066249407350142e-11,1.0e20,3600.089988,197
3,106,scip,2,-4.855476e6,1.0e20,3600.473763,197
3,106,scip,3,-98891.0,0.6443548558070249,3600.051992,197
3,106,scip,4,-4.855476e6,1.0e20,3600.082663,197
3,107,scip,0,-136520.0,1.7207711152226417,3600.031099,277
3,107,scip,1,-136520.0,1.7207711152226393,3600.059084,277
3,107,scip,2,-136520.0,1.72077111522264,3600.029841,277
3,107,scip,3,-136520.0,1.708607022877536,3600.029807,277
3,107,scip,4,-136520.0,1.7207711152226266,3600.016371,277
3,108,scip,0,87132.0,0.0,5.430651,0
3,108,scip,1,87132.0,0.0,4.923149,0
3,108,scip,2,87132.0,0.0,4.1451270000000005,0
3,108,scip,3,87132.0,0.0,6.583118,0
3,108,scip,4,87132.0,0.0,4.018186,0
3,109,scip,0,71863.0,0.0,0.029682,0
3,109,scip,1,71863.0,0.0,0.034548999999999996,0
3,109,scip,2,71863.0,0.0,0.09033,0
3,109,scip,3,71863.0,0.0,0.025347,0
3,109,scip,4,71863.0,0.0,0.027129,0
3,111,scip,0,46877.0,0.0,0.044599,0
3,111,scip,1,46877.0,0.0,0.041336,0
3,111,scip,2,46877.0,0.0,0.039486,0
3,111,scip,3,46877.0,0.0,0.046404999999999995,0
3,111,scip,4,46877.0,0.0,0.039303,0
3,112,scip,0,46877.0,0.0,0.081464,0
3,112,scip,1,46877.0,0.0,0.08276599999999999,0
3,112,scip,2,46877.0,0.0,0.0805,0
3,112,scip,3,46877.0,0.0,0.082907,0
3,112,scip,4,46877.0,0.0,0.082885,0
3,113,scip,0,46877.0,0.0,0.166663,0
3,113,scip,1,46877.0,0.0,0.174195,0
3,113,scip,2,46877.0,0.0,0.170714,0
3,113,scip,3,46877.0,0.0,0.181395,0
3,113,scip,4,46877.0,0.0,0.606291,0
3,114,scip,0,46877.0,0.0,0.021354,0
3,114,scip,1,46877.0,0.0,0.022586,0
3,114,scip,2,46877.0,0.0,0.021798,0
3,114,scip,3,46877.0,0.0,0.021188,0
3,114,scip,4,46877.0,0.0,0.021436,0
3,115,scip,0,60720.0,0.0,0.662082,0
3,115,scip,1,60720.0,0.0,0.5933539999999999,0
3,115,scip,2,60720.0,0.0,0.57928,0
3,115,scip,3,60720.0,0.0,0.582633,0
3,115,scip,4,60720.0,0.0,0.614835,0
3,116,scip,0,95378.0,0.0,0.375971,0
3,116,scip,1,95378.0,0.0,0.364751,0
3,116,scip,2,95378.0,0.0,0.378952,0
3,116,scip,3,95378.0,0.0,0.376242,0
3,116,scip,4,95378.0,0.0,0.415952,0
3,117,scip,0,45008.0,0.0,0.019696,0
3,117,scip,1,45008.0,0.0,0.011742,0
3,117,scip,2,45008.0,0.0,0.012038,0
3,117,scip,3,45008.0,0.0,0.013295,0
3,117,scip,4,45008.0,0.0,0.011463,0
3,118,scip,0,3.577362783187e12,0.0,59.590337,885
3,118,scip,1,3.577362783187e12,0.0,51.471753,885
3,118,scip,2,3.577362783187e12,0.0,55.784907,885
3,118,scip,3,3.577362783187e12,0.0,35.163196,885
3,118,scip,4,3.577362783187e12,0.0,155.292514,885
3,119,scip,0,1970.0,1.0e20,3600.003391,0
3,119,scip,1,10120.0,1.0e20,3600.003102,0
3,119,scip,2,626.0,1.0e20,3600.001321,0
3,119,scip,3,456.0,1.0e20,3600.003534,0
3,119,scip,4,1383.0,1.0e20,3600.001526,0
3,120,scip,0,24556.0,0.3078127581018918,3600.000329,0
