bit_num,problem,mode,seed,Objective value,Primal-Dual Gap,Solving time,num_generators
4,13,scip,3,3.313365e6,46.41721741471391,3600.014851,0
4,13,scip,4,1.3828960000000005e6,18.653009118873847,3601.170339,0
4,14,scip,0,1.990715e6,6.815127279918099,3600.014613,0
4,14,scip,1,1.452719e6,4.735150443408291,3600.005169,0
4,14,scip,2,1.431587e6,4.655884593899496,3600.004894,0
4,14,scip,3,1.857441e6,6.282682805365349,3600.00141,0
4,14,scip,4,1.697999e6,5.669252451602261,3600.193528,0
4,15,scip,0,91440.0,0.0,2879.47203,0
4,15,scip,1,91440.0,0.0,2419.644317,0
4,15,scip,2,101620.0,0.15118842975958685,3600.033386,0
4,15,scip,3,91440.0,0.0,2940.161717,0
4,15,scip,4,91440.0,0.0,2955.921561,0
4,16,scip,0,204768.0,0.0,44.40614,0
4,16,scip,1,205942.0,0.0,132.572966,0
4,16,scip,2,206102.0,0.0,43.748472,0
4,16,scip,3,205913.0,0.0,39.525615,0
4,16,scip,4,205942.0,0.0,44.969491,0
4,19,scip,0,-1.76967663e8,0.0,44.207728,0
4,19,scip,1,-1.76967663e8,0.0,55.071719,0
4,19,scip,2,-1.76967663e8,0.0,48.877063,0
4,19,scip,3,-1.76967663e8,0.0,58.959809,0
4,19,scip,4,-1.7696766300000003e8,0.0,46.54949,0
4,20,scip,0,-2.12908642e8,0.0,1238.33045,0
4,20,scip,1,-2.12908642e8,0.0,325.882921,0
4,20,scip,2,-2.12908642e8,0.0,463.148854,0
4,20,scip,3,-2.1290864199999797e8,0.0,448.737464,0
4,20,scip,4,-2.12908642e8,0.0,341.812977,0
4,21,scip,0,52200.0,0.0,9.889863,0
4,21,scip,1,52200.0,0.0,12.975861,0
4,21,scip,2,52200.0,0.0,16.636531,0
4,21,scip,3,52200.0,0.0,12.16373,0
4,21,scip,4,52200.0,0.0,13.236334,0
4,22,scip,0,52200.0,0.0,24.719352,32
4,22,scip,1,52200.0,0.0,41.500934,32
4,22,scip,2,52200.0,0.0,40.199826,32
4,22,scip,3,52200.0,0.0,47.687666,32
4,22,scip,4,52199.99999999999,0.0,59.868635,32
4,23,scip,0,35954.0,0.0,1.292269,294
4,23,scip,1,35954.0,0.0,0.419209,294
4,23,scip,2,35954.0,0.0,0.392028,294
4,23,scip,3,35954.0,0.0,0.404742,294
4,23,scip,4,35954.0,0.0,0.411516,294
4,24,scip,0,320756.0,0.0,3.267022,49
4,24,scip,1,320756.0,0.0,1.90354,49
4,24,scip,2,320756.0,0.0,2.584621,49
4,24,scip,3,320756.0,0.0,1.622151,49
4,24,scip,4,320756.0,0.0,1.805135,49
4,25,scip,0,27956.0,0.00951733514615914,3600.001782,0
4,25,scip,1,27956.0,0.006105006105006104,3600.000179,0
4,25,scip,2,27961.0,0.008115492842869509,3600.000221,0
4,25,scip,3,27874.0,0.008942566241478659,3600.000306,0
4,25,scip,4,27956.0,0.0063253384351639715,3600.000301,0
4,26,scip,0,-2.41278e6,1.0e20,3600.002596,6
4,26,scip,1,-4.39827e6,1.0e20,3600.000809,6
4,26,scip,2,-5.836706e6,1.0e20,3600.003394,6
4,26,scip,3,-2.273116e6,1.0e20,3600.00082,6
4,26,scip,4,-3.067509e6,1.0e20,3600.001039,6
4,27,scip,0,0.0,0.0,2206.87026,0
4,27,scip,1,0.0,1.0e20,3600.013482,0
4,27,scip,2,0.0,1.0e20,3600.015331,0
4,27,scip,3,0.0,1.0e20,3600.012057,0
4,27,scip,4,0.0,1.0e20,3600.013871,0
4,28,scip,0,6.268964e6,0.0,0.49892,2
4,28,scip,1,6.268964e6,0.0,0.5706209999999999,2
4,28,scip,2,6.268964e6,0.0,0.493899,2
4,28,scip,3,6.268964e6,0.0,0.572448,2
4,28,scip,4,6.268964e6,0.0,0.51727,2
4,29,scip,0,1.854987e6,0.0,63.059957,174
4,29,scip,1,1.854987e6,0.0,55.197159,174
4,29,scip,2,1.854988e6,0.0,149.970283,174
4,29,scip,3,1.854988e6,0.0,52.329967,174
4,29,scip,4,1.854988e6,0.0,59.067632,174
4,30,scip,0,25580.0,0.0,70.266689,0
4,30,scip,1,25563.0,0.0,47.968186,0
4,30,scip,2,25573.0,0.0,45.547269,0
4,30,scip,3,25580.0,0.0,47.101085,0
4,30,scip,4,25580.0,0.0,54.150776,0
4,31,scip,0,0.0,0.0,425.486062,82
4,31,scip,1,0.0,0.0,407.103005,82
4,31,scip,2,0.0,0.0,463.665146,82
4,31,scip,3,0.0,0.0,391.556837,82
4,31,scip,4,0.0,0.0,471.632175,82
4,32,scip,0,0.0,0.0,135.234435,0
4,32,scip,1,0.0,0.0,118.21841,0
4,32,scip,2,0.0,0.0,197.632933,0
4,32,scip,3,0.0,0.0,120.939836,0
4,32,scip,4,0.0,0.0,142.457435,0
4,33,scip,0,7.379508e6,0.0,442.638716,0
4,33,scip,1,7.370978e6,0.0,502.474558,0
4,33,scip,2,7.379508e6,0.0,434.837412,0
4,33,scip,3,7.379508e6,0.0,493.055843,0
4,33,scip,4,7.379508e6,0.0,381.777607,0
4,34,scip,0,2.178514e6,0.28113775937722785,3600.003891,0
4,34,scip,1,2.178514e6,0.3030622622744433,3600.004029,0
4,34,scip,2,2.115529e6,0.0,2063.450915,0
4,34,scip,3,2.206549e6,0.2789706455035252,3600.001384,0
4,34,scip,4,2.242217e6,0.29362463622364915,3600.001132,0
4,35,scip,0,-2.164229e6,2.346114443439792e-5,3600.001036,215
4,35,scip,1,-2.16423e6,2.346114443451172e-5,3600.003981,215
4,35,scip,2,-2.164232e6,2.93264305432819e-5,3600.004484,215
4,35,scip,3,-2.164183e6,4.692338974567523e-5,3600.005787,215
4,35,scip,4,-2.164231e6,1.7595858325741537e-5,3600.003877,215
4,36,scip,0,-2.066967e6,0.0,275.7072,323
4,36,scip,1,-2.067038e6,0.0,408.074828,323
4,36,scip,2,-2.066991e6,0.0,489.061159,323
4,36,scip,3,-2.067168e6,0.0,492.060874,323
4,36,scip,4,-2.06703e6,0.0,30.767797,323
4,37,scip,0,0.0,1.0e20,3600.22291,540
4,37,scip,1,0.0,1.0e20,3600.127633,540
4,37,scip,2,0.0,1.0e20,3600.083991,540
4,37,scip,3,0.0,1.0e20,3600.106311,540
4,37,scip,4,0.0,1.0e20,3600.294648,540
4,38,scip,0,5039.0,1.0e20,3600.003007,1500
4,38,scip,1,2872.0,1.0e20,3600.002831,1500
4,38,scip,2,1197.0,1.0e20,3600.000838,1500
4,38,scip,3,1811.0,1.0e20,3600.002693,1500
4,38,scip,4,450.0,1.0e20,3600.002939,1500
4,39,scip,0,0.0,1.0e20,3600.001459,1500
4,39,scip,1,0.0,1.0e20,3600.002067,1500
4,39,scip,2,0.0,1.0e20,3600.006803,1500
4,39,scip,3,0.0,1.0e20,3600.003982,1500
4,39,scip,4,0.0,1.0e20,3600.009843,1500
4,40,scip,0,-4.79868295e8,1.0e20,3600.051641,0
4,40,scip,1,-4.79870299e8,1.0e20,3600.026633,0
4,40,scip,2,-4.79767626e8,1.0e20,3600.035423,0
4,40,scip,3,-4.79873502e8,1.0e20,3600.04664,0
4,40,scip,4,-4.7918881e8,1.0e20,3600.048181,0
4,41,scip,0,-4.17990499e8,1.0e20,3600.090958,0
4,41,scip,1,-4.22613176e8,1.0e20,3600.095678,0
4,41,scip,2,-4.19633069e8,1.0e20,3600.096464,0
4,41,scip,3,-4.19534563e8,1.0e20,3600.091849,0
4,41,scip,4,-4.18122149e8,1.0e20,3600.094121,0
4,42,scip,0,-4.42554231e8,1.0e20,3600.261768,0
4,42,scip,1,-4.42554231e8,1.0e20,3600.2243,0
4,42,scip,2,-4.42554231e8,1.0e20,3600.246118,0
4,42,scip,3,-4.42554231e8,1.0e20,3600.234549,0
4,42,scip,4,-4.42554231e8,1.0e20,3600.234503,0
4,43,scip,0,-2.73030123e8,0.002531548918256768,3600.001597,0
4,43,scip,1,-2.73030123e8,0.002010482543859021,3600.000845,0
4,43,scip,2,-2.73030123e8,0.001991523082511693,3600.000685,0
4,43,scip,3,-2.72991719e8,0.003421778400117136,3600.005389,0
4,43,scip,4,-2.72934653e8,0.0027715791595210072,3600.001885,0
4,44,scip,0,-1.62495906e8,0.004048815697495882,3600.001767,0
4,44,scip,1,-1.6250060600000006e8,0.0,1057.267325,0
4,44,scip,2,-1.62500606e8,0.0,1343.835262,0
4,44,scip,3,-1.62500606e8,0.0,966.859803,0
4,44,scip,4,-1.62500606e8,0.0,2619.802036,0
4,45,scip,0,-2.89574134e8,0.008050878642666525,3600.004572,0
4,45,scip,1,-2.90630861e8,0.004428242629031302,3600.003443,0
4,45,scip,2,-2.89745003e8,0.007817857731252223,3600.001728,0
4,45,scip,3,-2.87445666e8,0.015515795665776204,3600.002467,0
4,45,scip,4,-2.89080758e8,0.011119018058131322,3600.003563,0
4,46,scip,0,-2.63134596e8,0.005012040259441839,3600.012666,0
4,46,scip,1,-2.62340586e8,0.008069561129224318,3600.001316,0
4,46,scip,2,-2.62657597e8,0.007139645059183976,3600.002536,0
4,46,scip,3,-2.62925256e8,0.0042878806567674685,3600.000698,0
4,46,scip,4,-2.63195112e8,0.004402730522974293,3600.019835,0
4,47,scip,0,-2.28844005e8,0.01609014545870848,3600.068042,0
4,47,scip,1,-5.3333189e7,3.362027036497364,3600.005868,0
4,47,scip,2,-5.1596418e7,3.509981125815973,3600.033756,0
4,47,scip,3,-5.166536e7,3.502874184560677,3600.01875,0
4,47,scip,4,-2.25592538e8,0.030845690245634785,3600.109386,0
4,48,scip,0,-3.3390113e7,10.529661794199969,3600.010014,0
4,48,scip,1,-3.3390113e7,11.107730860989706,3600.01342,0
4,48,scip,2,-3.3390113e7,5.633675056511005,3600.017453,0
4,48,scip,3,-3.3390113e7,5.6335422030834605,3600.014482,0
4,48,scip,4,-3.3390113e7,10.95734864798064,3600.012659,0
4,49,scip,0,-2.7776349e7,13.360226344485891,3600.383145,0
4,49,scip,1,-2.7776349e7,13.360226344485891,3600.375755,0
4,49,scip,2,-2.7776349e7,13.360226344485891,3600.372346,0
4,49,scip,3,-2.7776349e7,13.360226344485891,3600.362065,0
4,49,scip,4,-2.7776349e7,13.360226344485891,3600.445949,0
4,52,scip,0,440531.0,0.007036399497385122,3600.000506,7
4,52,scip,1,437778.0,0.005661415727836906,3600.000299,7
4,52,scip,2,436833.99999999994,0.0031501336530047096,3600.000444,7
4,52,scip,3,437413.0,0.004898334401220797,3600.000296,7
4,52,scip,4,436821.0,0.0036938281199181753,3600.001417,7
4,53,scip,0,805212.0,0.0,1841.015313,0
4,53,scip,1,804435.9999999999,0.002853051954206663,3600.001082,0
4,53,scip,2,805001.0,0.0,1289.63408,0
4,53,scip,3,804775.0000000001,0.0,2353.63781,0
4,53,scip,4,804435.0,0.0,1374.973298,0
4,54,scip,0,218175.0,1.0e20,3600.009997,3
4,54,scip,1,218175.0,1.0e20,3600.009736,3
4,54,scip,2,211564.0,1.0e20,3600.266314,3
4,54,scip,3,218175.0,1.0e20,3604.323013,3
4,54,scip,4,218170.0,1.0e20,3600.007818,3
4,55,scip,0,199627.0,0.4823733568090841,3600.00085,0
4,55,scip,1,199760.0,0.4777290666500929,3600.004038,0
4,55,scip,2,193808.0,0.4324758749383031,3600.008862,0
4,55,scip,3,194578.0,0.4409282299233576,3600.001233,0
4,55,scip,4,196422.99999999997,0.44897714309476006,3600.000738,0
4,56,scip,0,122222.0,0.21550974770375805,3600.000437,0
4,56,scip,1,120533.0,0.1997715832166493,3600.000546,0
4,56,scip,2,122507.0,0.20905299188097068,3600.000452,0
4,56,scip,3,122779.99999999996,0.22721027440618635,3600.000462,0
4,56,scip,4,124357.0,0.23859126792638105,3600.000375,0
4,57,scip,0,41909.0,0.0,3267.709295,0
4,57,scip,1,41912.0,0.0,1841.422889,0
4,57,scip,2,41910.0,0.0,1596.097956,0
4,57,scip,3,41912.0,0.0,1860.158608,0
4,57,scip,4,41913.0,0.0,3179.115447,0
4,63,scip,0,383369.0,0.0,98.872416,0
4,63,scip,1,383369.0,0.0,107.503491,0
4,63,scip,2,383369.0,0.0,96.578285,0
4,63,scip,3,383369.0,0.0,341.014706,0
4,63,scip,4,383369.0,0.0,84.52353,0
4,64,scip,0,43732.0,0.2156723354160403,3600.003985,0
4,64,scip,1,43732.0,0.217062048604055,3600.039686,0
4,64,scip,2,44628.0,0.21188087017235835,3600.039649,0
4,64,scip,3,47307.0,0.33210223084819973,3600.072705,0
4,64,scip,4,43732.0,0.33210223084819973,3600.072705,0
4,65,scip,0,1.72663e6,0.0,726.628435,0
4,65,scip,1,1.72663e6,0.0,3110.868209,0
4,65,scip,2,1.72663e6,0.0,2776.403211,0
4,65,scip,3,1.7266299999999993e6,0.0,752.094843,0
4,65,scip,4,1.72663e6,0.0,2806.071094,0
4,67,scip,0,1.005472e6,0.6032174535165528,3600.011152,0
4,67,scip,1,912460.0,0.4611497095392896,3600.010249,0
4,67,scip,2,919093.0,0.47064175129330377,3600.014308,0
4,67,scip,3,1.056829e6,0.682637465570073,3601.072463,0
4,67,scip,4,927802.0,0.4832126296482777,3600.021567,0
4,70,scip,0,101056.0,0.0,1580.2551,0
4,70,scip,1,101056.0,0.0,1222.023492,0
4,70,scip,2,101056.0,0.0,1301.623726,0
4,70,scip,3,101056.0,0.0,2597.267093,0
4,70,scip,4,101056.0,0.0,982.536887,0
4,71,scip,0,13651.0,0.0011886013134045595,3600.009675,31
4,71,scip,1,13653.0,0.010204081632652733,3600.001247,31
4,71,scip,2,13650.0,0.00561897966464467,3600.001457,31
4,71,scip,3,13650.0,0.0,3568.242717,31
4,71,scip,4,13759.0,0.022019334049409055,3600.007089,31
4,72,scip,0,-202319.0,0.0,251.284979,6
4,72,scip,1,-202319.0,0.0,655.633227,6
4,72,scip,2,-202319.0,0.0,99.060847,6
4,72,scip,3,-202319.0,0.0,95.296222,6
4,72,scip,4,-202319.0,0.0,111.021756,6
4,73,scip,0,583780.0,0.0,1542.527876,3
4,73,scip,1,583780.0,0.0,1756.151062,3
4,73,scip,2,583780.0,0.0,2585.465442,3
4,73,scip,3,583780.0,0.0,1513.514167,3
4,73,scip,4,583780.0,0.0,1256.454428,3
4,74,scip,0,527408.0,0.0,414.745441,1500
4,74,scip,1,527408.0,0.0,391.618463,1500
4,74,scip,2,527460.0,0.0,415.228773,1500
4,74,scip,3,527409.0,0.0,395.23277,1500
4,74,scip,4,527460.0,0.0,429.570337,1500
4,75,scip,0,0.0,1.0e20,3600.004368,0
4,75,scip,1,0.0,1.0e20,3600.018967,0
4,75,scip,2,0.0,1.0e20,3600.007377,0
4,75,scip,3,0.0,1.0e20,3600.007158,0
4,75,scip,4,0.0,1.0e20,3600.00562,0
4,76,scip,0,242.0,0.0,2927.226521,0
4,76,scip,1,242.0,0.0,2309.035998,0
4,76,scip,2,242.0,0.0,580.061779,0
4,76,scip,3,242.0,0.0,909.202312,0
4,76,scip,4,242.0,0.0,1248.130642,0
4,77,scip,0,-4.40976658e8,1.0e20,3600.000338,0
4,77,scip,1,-3.90396953e8,1.0e20,3600.001808,0
4,77,scip,2,-4.11285716e8,1.0e20,3600.001575,0
4,77,scip,3,-3.98620805e8,1.0e20,3600.000387,0
4,77,scip,4,-4.13734735e8,1.0e20,3600.001281,0
4,84,scip,0,-1.38707037e8,0.03844400717790141,3600.001957,0
4,84,scip,1,-1.40121172e8,0.014333143750913992,3600.006035,0
4,84,scip,2,-1.40514922e8,0.019650809106376423,3600.001422,0
4,84,scip,3,-1.40768442e8,0.0071159661499158,3600.000894,0
4,84,scip,4,-1.40075744e8,0.02204595314746485,3600.001754,0
4,85,scip,0,-2.5706416e8,0.0,469.389266,0
4,85,scip,1,-2.5706416e8,0.0,396.022157,0
4,85,scip,2,-2.5706416e8,0.0,345.348065,0
4,85,scip,3,-2.5706416e8,0.0,248.934732,0
4,85,scip,4,-2.5706416e8,0.0,253.928604,0
4,86,scip,0,-2.59280985e8,0.007133377640516718,3600.01016,0
4,86,scip,1,-2.58990443e8,0.007964099096732773,3600.010529,0
4,86,scip,2,-2.59267156e8,0.006949641962868058,3600.005846,0
4,86,scip,3,-2.59196864e8,0.007470852739527608,3600.000553,0
4,86,scip,4,-2.59610722e8,0.005486074686720121,3600.000816,0
4,87,scip,0,-3.6335408e7,5.262282019859484,3600.013187,0
4,87,scip,1,-3.6335408e7,5.262280485416854,3600.060638,0
4,87,scip,2,-3.6335408e7,5.262283035557416,3600.012547,0
4,87,scip,3,-3.6335408e7,5.26228719907395,3614.523708,0
4,87,scip,4,-3.6335408e7,5.262341912416462,3600.01715,0
4,90,scip,0,-2.73746091e8,0.0,1126.062835,0
4,90,scip,1,-2.73746091e8,0.0,1916.286776,0
4,90,scip,2,-2.73746091e8,0.0,1667.558598,0
4,90,scip,3,-2.73746091e8,0.0,1215.106128,0
4,90,scip,4,-2.73746091e8,0.0009915741692564635,3600.006107,0
4,91,scip,0,468067.99999999994,0.0,1048.868714,1
4,91,scip,1,468068.00000000006,0.0,569.484111,1
4,91,scip,2,466840.0,0.0,552.706649,1
4,91,scip,3,468068.0,0.0,452.843779,1
4,91,scip,4,468068.0,0.0,487.829177,1
4,93,scip,0,8034.0,0.0,0.02417,0
4,93,scip,1,8034.0,0.0,0.011508,0
4,93,scip,2,8034.0,0.0,0.011077,0
4,93,scip,3,8034.0,0.0,0.011122,0
4,93,scip,4,8034.0,0.0,0.010898,0
4,94,scip,0,8908.0,0.0,0.020554,0
4,94,scip,1,8908.0,0.0,0.020966,0
4,94,scip,2,8908.0,0.0,0.021536,0
4,94,scip,3,8908.0,0.0,0.027537,0
4,94,scip,4,8908.0,0.0,0.027707,0
4,95,scip,0,5.0,0.0,2.265906,150
4,95,scip,1,5.0,0.0,2.5080679999999997,150
4,95,scip,2,5.0,0.0,2.150127,150
4,95,scip,3,5.0,0.0,2.336261,150
4,95,scip,4,5.0,0.0,2.135881,150
4,96,scip,0,3996.0,0.0,0.005709,0
4,96,scip,1,3996.0,0.0,0.006457,0
4,96,scip,2,3996.0,0.0,0.006729,0
4,96,scip,3,3996.0,0.0,0.005961,0
4,96,scip,4,3996.0,0.0,0.005781,0
4,97,scip,0,5148.0,0.0,0.007803999999999999,0
4,97,scip,1,5148.0,0.0,0.008316,0
4,97,scip,2,5148.0,0.0,0.014953,0
4,97,scip,3,5148.0,0.0,0.007738999999999999,0
4,97,scip,4,5148.0,0.0,0.009129,0
4,98,scip,0,5886.0,0.0,0.018014,0
4,98,scip,1,5886.0,0.0,0.025585,0
4,98,scip,2,5886.0,0.0,0.027418,0
4,98,scip,3,5886.0,0.0,0.018998,0
4,98,scip,4,5886.0,0.0,0.017109,0
4,99,scip,0,-48541.0,3.3158676231011746,3600.003932,230
4,99,scip,1,-212068.0,1.0e20,3600.019194,230
4,99,scip,2,0.0,1.0e20,3600.011517,230
4,99,scip,3,0.0,1.0e20,3600.033882,230
4,99,scip,4,-49377.0,3.2422010515315467,3600.010355,230
4,100,scip,0,-7752.0,0.0,193.826758,13
4,100,scip,1,-7752.0,0.0,141.839293,13
4,100,scip,2,-7752.0,0.0,198.633159,13
4,100,scip,3,-7752.0,0.0,132.388634,13
4,100,scip,4,-7752.0,0.0,146.458826,13
4,101,scip,0,-122596.0,0.0,58.181068,0
4,101,scip,1,-122596.0,0.0,65.085617,0
4,101,scip,2,-122596.0,0.0,81.384618,0
4,101,scip,3,-122596.0,0.0,64.140689,0
4,101,scip,4,-122596.0,0.0,62.1252,0
4,102,scip,0,-116445.0,0.0,83.106544,0
4,102,scip,1,-116445.0,0.0,85.113288,0
4,102,scip,2,-116445.0,0.0,84.33122,0
4,102,scip,3,-116445.0,0.0,87.942407,0
4,102,scip,4,-116445.0,0.0,79.643197,0
4,103,scip,0,-1.300178e6,1.0e20,3600.315628,178
4,103,scip,1,-1.300178e6,1.0e20,3600.176408,178
4,103,scip,2,-1.300178e6,1.0e20,3600.200677,178
4,103,scip,3,-1.300178e6,1.0e20,3600.16745,178
4,103,scip,4,-1.300178e6,1.0e20,3600.224895,178
4,106,scip,0,-4.855476e6,1.0e20,3600.064137,197
4,106,scip,1,0.0,1.0e20,3600.021813,197
4,106,scip,2,-4.855476e6,1.0e20,3600.031452,197
4,106,scip,3,-4.855476e6,1.0e20,3600.01579,197
4,106,scip,4,-4.855476e6,1.0e20,3601.616745,197
4,107,scip,0,-136520.0,1.721267204925328,3600.045453,277
4,107,scip,1,-136520.0,1.721267204925321,3600.028658,277
4,107,scip,2,-136520.0,1.721267204925335,3600.039332,277
4,107,scip,3,-136520.0,1.7212672049253306,3600.01759,277
4,107,scip,4,-136520.0,1.7119562218315818,3600.02321,277
4,108,scip,0,87132.0,0.0,18.069878,0
4,108,scip,1,87132.0,0.0,6.092624,0
4,108,scip,2,87132.0,0.0,5.723396,0
4,108,scip,3,87132.0,0.0,4.922946,0
4,108,scip,4,87132.0,0.0,7.693456,0
4,109,scip,0,71837.0,0.0,0.02686,0
4,109,scip,1,71837.0,0.0,0.027328,0
4,109,scip,2,71837.0,0.0,0.027822,0
4,109,scip,3,71837.0,0.0,0.026825,0
4,109,scip,4,71837.0,0.0,0.028709,0
4,111,scip,0,46877.0,0.0,0.042196,0
4,111,scip,1,46877.0,0.0,0.044021,0
4,111,scip,2,46877.0,0.0,0.042226,0
4,111,scip,3,46877.0,0.0,0.045578999999999995,0
4,111,scip,4,46877.0,0.0,0.042327,0
4,112,scip,0,46877.0,0.0,0.081397,0
4,112,scip,1,46877.0,0.0,0.080478,0
4,112,scip,2,46877.0,0.0,0.08014,0
4,112,scip,3,46877.0,0.0,0.081991,0
4,112,scip,4,46877.0,0.0,0.08415399999999999,0
4,113,scip,0,46877.0,0.0,0.174072,0
4,113,scip,1,46877.0,0.0,0.168896,0
4,113,scip,2,46877.0,0.0,0.163304,0
4,113,scip,3,46877.0,0.0,0.17657,0
4,113,scip,4,46877.0,0.0,0.165096,0
4,114,scip,0,46877.0,0.0,0.020645,0
4,114,scip,1,46877.0,0.0,0.083684,0
4,114,scip,2,46877.0,0.0,0.023338,0
4,114,scip,3,46877.0,0.0,0.021201,0
4,114,scip,4,46877.0,0.0,0.020967,0
4,115,scip,0,60720.0,0.0,0.5930599999999999,0
4,115,scip,1,60720.0,0.0,0.611618,0
4,115,scip,2,60720.0,0.0,0.604866,0
4,115,scip,3,60720.0,0.0,0.686496,0
4,115,scip,4,60720.0,0.0,1.964808,0
4,116,scip,0,95378.0,0.0,0.412547,0
4,116,scip,1,95378.0,0.0,0.375989,0
4,116,scip,2,95378.0,0.0,0.650766,0
4,116,scip,3,95378.0,0.0,0.408885,0
4,116,scip,4,95378.0,0.0,0.399736,0
4,117,scip,0,45008.0,0.0,0.012809,0
4,117,scip,1,45008.0,0.0,0.011757,0
4,117,scip,2,45008.0,0.0,0.01322,0
4,117,scip,3,45008.0,0.0,0.012229,0
4,117,scip,4,45008.0,0.0,0.01604,0
4,118,scip,0,3.577362783187e12,0.0,60.860016,885
4,118,scip,1,3.577362783187e12,0.0,52.398074,885
4,118,scip,2,3.577362783187e12,0.0,60.259717,885
4,118,scip,3,3.577362783187e12,0.0,34.127622,885
4,118,scip,4,3.577362783187e12,0.0,52.477427,885
4,119,scip,0,4374.0,1.0e20,3600.003175,0
4,119,scip,1,2829.0,1.0e20,3600.002795,0
4,119,scip,2,337.0,1.0e20,3600.00045,0
4,119,scip,3,837.0,1.0e20,3600.00104,0
4,119,scip,4,2703.0,1.0e20,3600.001313,0
4,120,scip,0,25060.0,0.3339834227206242,3600.000438,0
4,120,scip,1,24855.0,0.3105870856317107,3600.000855,0
